id,text,html,js_files,cve,exploit_exists,labels,severity,headers,source,timestamp
CVE-2003-1549,Cross-site scripting (XSS) vulnerability in header.php in MyABraCaDaWeb 1.0.2 and earlier allows remote attackers to inject arbitrary web script or HTML via the ma_kw parameter.,,[],CVE-2003-1549,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.625564
CVE-2003-1554,"Cross-site scripting (XSS) vulnerability in scozbook/add.php in ScozNet ScozBook 1.1 BETA allows remote attackers to inject arbitrary web script or HTML via the (1) username, (2) useremail, (3) aim, (4) msn, (5) sitename and (6) siteaddy variables.",,[],CVE-2003-1554,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.626871
CVE-2003-1556,Cross-site scripting (XSS) vulnerability in cc_guestbook.pl in CGI City CC GuestBook allows remote attackers to inject arbitrary web script or HTML via the (1) name and (2) homepage_title (webpage title) parameters.,,[],CVE-2003-1556,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.627381
CVE-2004-1785,"SQL injection vulnerability in calendar.php for Invision Power Board 1.3 allows remote attackers to execute arbitrary SQL commands via the m parameter, which sets the $this->chosen_month variable.",,[],CVE-2004-1785,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.630069
CVE-2003-0980,"Cross-site scripting (XSS) vulnerability in FreeScripts VisitorBook LE (visitorbook.pl) allows remote attackers to inject arbitrary HTML or web script via (1) the ""do"" parameter, (2) via the ""user"" parameter from a host with a malicious reverse DNS name, (3) via quote marks or ampersands in other parameters.",,[],CVE-2003-0980,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.631725
CVE-2003-0981,"FreeScripts VisitorBook LE (visitorbook.pl) logs the reverse DNS name of a visiting host, which allows remote attackers to spoof the origin of their incoming requests and facilitate cross-site scripting (XSS) attacks.",,[],CVE-2003-0981,0,"{""xss"": 1}",MEDIUM,{},nvd,2025-11-11 14:24:17.631973
CVE-2004-0032,Cross-site scripting (XSS) vulnerability in search.php in PHPGEDVIEW 2.61 allows remote attackers to inject arbitrary HTML and web script via the firstname parameter.,,[],CVE-2004-0032,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.642048
CVE-2004-0034,"Multiple cross-site scripting (XSS) vulnerabilities in Phorum 3.4.5 and earlier allow remote attackers to inject arbitrary HTML or web script via (1) the phorum_check_xss function in common.php, (2) the EditError variable in profile.php, and (3) the Error variable in login.php.",,[],CVE-2004-0034,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.642605
CVE-2004-0035,SQL injection vulnerability in register.php for Phorum 3.4.5 and earlier allows remote attackers to execute arbitrary SQL commands via the hide_email parameter.,,[],CVE-2004-0035,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.642845
CVE-2004-0036,SQL injection vulnerability in calendar.php for vBulletin Forum 2.3.x before 2.3.4 allows remote attackers to steal sensitive information via the eventid parameter.,,[],CVE-2004-0036,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.643071
CVE-2004-2122,Cross-site scripting (XSS) vulnerability in intraforum_db.cgi in Intra Forum allows remote attackers to inject arbitrary web script or HTML via the (1) use_last_read or (2) forum parameters.,,[],CVE-2004-2122,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.645006
CVE-2004-0017,Multiple SQL injection vulnerabilities in the (1) calendar and (2) infolog modules for phpgroupware 0.9.14 allow remote attackers to perform unauthorized database operations.,,[],CVE-2004-0017,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.651082
CVE-2004-0046,"Cross-site scripting (XSS) vulnerability in SnapStream PVS LITE allows remote attackers to inject arbitrary web script or HTML via a GET request containing a terminating '""' (double quote) character.",,[],CVE-2004-0046,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.652778
CVE-2004-2085,"Multiple cross-site scripting (XSS) vulnerabilities in Brad Fears phpCodeCabinet 0.4 and earlier allow remote attackers to inject arbitrary web script or HTML via multiple parameters, including (1) the sid parameter to comments.php, (2) the cid, cf, or rfd parameters to category.php, or the cid parameter to (3) input.php, (4) browse.php, (5) themes/facade/header.php, or (6) themes/phpcc/header.php.",,[],CVE-2004-2085,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.653361
CVE-2004-2084,Cross-site scripting (XSS) vulnerability in search.php in JShop E-Commerce Server allows remote attackers to inject arbitrary web script or HTML via the xSearch parameter.,,[],CVE-2004-2084,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.654412
CVE-2003-0965,Cross-site scripting (XSS) vulnerability in the admin CGI script for Mailman before 2.1.4 allows remote attackers to steal session cookies and conduct unauthorized activities.,,[],CVE-2003-0965,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.659375
CVE-2003-0992,Cross-site scripting (XSS) vulnerability in the create CGI script for Mailman before 2.1.3 allows remote attackers to steal cookies of other users.,,[],CVE-2003-0992,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.660294
CVE-2003-1031,"Cross-site scripting (XSS) vulnerability in register.php for vBulletin 3.0 Beta 2 allows remote attackers to inject arbitrary HTML or web script via optional fields such as (1) ""Interests-Hobbies"", (2) ""Biography"", or (3) ""Occupation.""",,[],CVE-2003-1031,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.661091
CVE-2004-0065,Multiple SQL injection vulnerabilities in phpGedView before 2.65 allow remote attackers to execute arbitrary SQL via (1) timeline.php and (2) placelist.php.,,[],CVE-2004-0065,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.665278
CVE-2004-0067,"Multiple cross-site scripting (XSS) vulnerabilities in phpGedView before 2.65 allow remote attackers to inject arbitrary HTML or web script via (1) descendancy.php, (2) index.php, (3) individual.php, (4) login.php, (5) relationship.php, (6) source.php, (7) imageview.php, (8) calendar.php, (9) gedrecord.php, (10) login.php, and (11) gdbi_interface.php.  NOTE: some aspects of vector 10 were later reported to affect 4.1.",,[],CVE-2004-0067,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.665990
CVE-2004-0091,"NOTE: this issue has been disputed by the vendor.  Cross-site scripting (XSS) vulnerability in register.php for unknown versions of vBulletin allows remote attackers to inject arbitrary HTML or web script via the reg_site (or possibly regsite) parameter.  NOTE: the vendor has disputed this issue, saying ""There is no hidden field called 'reg_site', nor any $reg_site variable anywhere in the vBulletin 2 or vBulletin 3 source code or templates, nor has it ever existed.  We can only assume that this vulnerability was found in a site running code modified from that supplied by Jelsoft.",,[],CVE-2004-0091,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.668285
CVE-2004-0322,"Multiple cross-site scripting (XSS) vulnerabilities in XMB 1.8 Final SP2 allow remote attackers to execute arbitrary script as other users via the (1) member parameter in member.php, (2) uid parameter in u2uadmin.php, (3) user parameter in editprofile.php, (4) an onmouseover event in an align tag when bbcode is allowed, or (5) img tag where bbcode is allowed.",,[],CVE-2004-0322,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.669405
CVE-2003-1199,Cross-site scripting (XSS) vulnerability in MyProxy 20030629 allows remote attackers to inject arbitrary web script or HTML via the URL.,,[],CVE-2003-1199,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.682980
CVE-2004-0191,"Mozilla before 1.4.2 executes Javascript events in the context of a new page while it is being loaded, allowing it to interact with the previous page (zombie document) and enable cross-domain and cross-site scripting (XSS) attacks, as demonstrated using onmousemove events.",,[],CVE-2004-0191,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.688529
CVE-2004-0192,"Cross-site scripting (XSS) vulnerability in the Management Service for Symantec Gateway Security 2.0 allows remote attackers to steal cookies and hijack a management session via a /sgmi URL that contains malicious script, which is not quoted in the resulting error page.",,[],CVE-2004-0192,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.688805
CVE-2004-1817,"Cross-site scripting (XSS) vulnerability in modules.php in Php-Nuke 7.1.0 allows remote attackers to inject arbitrary web script or HTML via the (1) Your Name field, (2) e-mail field, (3) nicname field, (4) fname parameter, (5) ratenum parameter, or (6) search field.",,[],CVE-2004-1817,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.690017
CVE-2004-1818,Cross-site scripting (XSS) vulnerability in nmimage.php in 4nalbum 0.92 for PHP-Nuke 6.5 through 7.0 allows remote attackers to execute arbitrary script as other users by injecting arbitrary script into the z parameter.,,[],CVE-2004-1818,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.690324
CVE-2004-1821,SQL injection vulnerability in 4nalbum 0.92 for PHP-Nuke 6.5 through 7.0 allows remote attackers to gain privileges or perform unauthorized database operations via the gid parameter.,,[],CVE-2004-1821,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.691088
CVE-2004-1822,"Multiple cross-site scripting (XSS) vulnerabilities in Phorum 3.1 through 5.0.3 beta allow remote attackers to inject arbitrary web script or HTML via the (1) HTTP_REFERER parameter to login.php, (2) HTTP_REFERER parameter to register.php, or (3) target parameter to profile.php.",,[],CVE-2004-1822,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.691421
CVE-2004-1827,Cross-site scripting (XSS) vulnerability in YaBB 1 Gold(SP1.3) and YaBB SE 1.5.1 Final allows remote attackers to inject arbitrary web script via the background:url property in (1) glow or (2) shadow tags.,,[],CVE-2004-1827,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.691672
CVE-2004-1825,Cross-site scripting (XSS) vulnerability in index.php in Mambo Open Source 4.5 stable 1.0.3 and earlier allows remote attackers to inject arbitrary web script or HTML via the (1) return or (2) mos_change_template parameters.,,[],CVE-2004-1825,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.691930
CVE-2004-1826,SQL injection vulnerability in index.php in Mambo Open Source 4.5 stable 1.0.3 and earlier allows remote attackers to execute arbitrary SQL commands via the id parameter.,,[],CVE-2004-1826,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.692201
CVE-2004-1829,"Multiple cross-site scripting (XSS) vulnerabilities in error.php in Gijza.net Error Manager 2.1 for PHP-Nuke 6.0 allow remote attackers to inject arbitrary web script or HTML via the (1) pagetitle or (2) error parameters, or (3) certain parameters in the error log.",,[],CVE-2004-1829,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.692477
CVE-2004-1843,SQL injection vulnerability in Member Management System 2.1 allows remote attackers to execute arbitrary SQL via the ID parameter to (1) resend.asp or (2) news_view.asp.,,[],CVE-2004-1843,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.693633
CVE-2004-1846,"Multiple SQL injection vulnerabilities in News Manager Lite 2.5 allow remote attackers to execute arbitrary SQL code via the (1) ID parameter to more.asp, (2) ID parameter to category_news.asp, or (3) filter parameter to news_sort.asp.",,[],CVE-2004-1846,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.693957
CVE-2004-1840,"Multiple cross-site scripting (XSS) vulnerabilities in MS Analysis module 2.0 for PHP-Nuke allows remote attackers to inject arbitrary web script or HTML via the (1) screen parameter to modules.php, (2) module_name parameter to title.php, (3) sortby parameter to modules.php, or (4) overview parameter to modules.php.",,[],CVE-2004-1840,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.694985
CVE-2004-1849,Multiple cross-site scripting (XSS) vulnerabilities in cPanel 9.1.0 allow remote attackers to inject arbitrary web script or HTML via the (1) email parameter to dodelautores.html or (2) handle parameter to addhandle.html.,,[],CVE-2004-1849,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.696472
CVE-2004-1862,"Multiple cross-site scripting (XSS) vulnerabilities in Extreme Messageboard (XMB) 1.8 SP3 and 1.9 beta allow remote attackers to inject arbitrary web script or HTML via the (1) xmbuser parameter to xmb.php, (2) folder parameter to u2u.php, (3) viewmost, replymost, or latest parameter to stats.php, (4) message or icons parameter to post.php, (5) threadlist, pagelinks, forumlist, navigation, or (6) forumdisplay parameter to forumdisplay.php.",,[],CVE-2004-1862,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.698731
CVE-2004-1864,"SQL injection vulnerability in Extreme Messageboard (XMB) 1.9 beta allows remote attackers to execute arbitrary SQL commands via the restrict parameter to (1) member.php, (2) misc.php, or (3) today.php.",,[],CVE-2004-1864,0,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.698982
CVE-2004-1865,"Cross-site scripting (XSS) vulnerability in the administration panel in bBlog 0.7.2 allows remote authenticated users with superuser privileges to inject arbitrary web script or HTML via a blog name ($blogname).  NOTE: if administrators are normally allowed to add HTML by other means, e.g. through Smarty templates, then this issue would not give any additional privileges, and thus would not be considered a vulnerability.",,[],CVE-2004-1865,0,"{""xss"": 1}",MEDIUM,{},nvd,2025-11-11 14:24:17.699337
CVE-2004-1870,"Multiple SQL injection vulnerabilities in PhotoPost PHP Pro 4.6.x and earlier allow remote attackers to gain users' passwords via the (1) photo parameter to addfav.php, (2) photo parameter to comments.php, (3) credit parameter to comments.php, (4) cat parameter to index.php, (5) ppuser parameter to showgallery.php, (6) cat parameter to showgallery.php, (7) cat parameter to uploadphoto.php, (8) albumid parameter to useralbums.php, or (9) albumid parameter to useralbums.php.",,[],CVE-2004-1870,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.704919
CVE-2004-1871,"Multiple cross-site scripting (XSS) vulnerabilities in PhotoPost PHP Pro 4.6.x and earlier allow remote attackers to inject arbitrary web script or HTML via the (1) ppuser, (2) password, (3) stype, (4) perpage, (5) sort, (6) page, (7) si, or (8) cat parameters to showmembers.php, or the (9) photo name, (10) photo description, (11) album name, or (12) album description fields.",,[],CVE-2004-1871,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.705296
CVE-2004-1872,Cross-site scripting (XSS) vulnerability in WebCT Campus Edition 4.1.1.5 allows remote attackers to inject arbitrary web script or HTML via the @import URL function in a CSS style tag.,,[],CVE-2004-1872,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.705542
CVE-2004-1874,Multiple cross-site scripting (XSS) vulnerabilities in (1) deliver.asp and (2) billing.asp in A-CART Pro and A-CART 2.0 allow remote attackers to inject arbitrary web script or HTML via the user information forms.,,[],CVE-2004-1874,0,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.705793
CVE-2004-1875,"Multiple cross-site scripting (XSS) vulnerabilities in cPanel 9.1.0-R85 allow remote attackers to inject arbitrary web script or HTML via the (1) email parameter to testfile.html, (2) file parameter to erredit.html, (3) dns parameter to dnslook.html, (4) account parameter to ignorelist.html, (5) account parameter to showlog.html, (6) db parameter to repairdb.html, (7) login parameter to doaddftp.html (8) account parameter to editmsg.htm, or (9) ip parameter to del.html.  NOTE: the dnslook.html vector was later reported to exist in cPanel 10.",,[],CVE-2004-1875,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.706298
CVE-2004-1924,"Multiple cross-site scripting (XSS) vulnerabilities in Tiki CMS/Groupware (TikiWiki) 1.8.1 and earlier allow remote attackers to inject arbitrary web script or HTML via via the (1) theme parameter to tiki-switch_theme.php, (2) find and priority parameters to messu-mailbox.php, (3) flag, priority, flagval, sort_mode, or find parameters to messu-read.php, (4) articleId parameter to tiki-read_article.php, (5) parentId parameter to tiki-browse_categories.php, (6) comments_threshold parameter to tiki-index.php (7) articleId parameter to tiki-print_article.php, (8) galleryId parameter to tiki-list_file_gallery.php, (9) galleryId parameter to tiki-upload_file.php, (10) faqId parameter to tiki-view_faq.php, (11) chartId parameter to tiki-view_chart.php, or (12) surveyId parameter to tiki-survey_stats_survey.php.",,[],CVE-2004-1924,1,"{""xss"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.710740
CVE-2004-1925,"Multiple SQL injection vulnerabilities in Tiki CMS/Groupware (TikiWiki) 1.8.1 and earlier allow remote attackers to execute arbitrary SQL commands via the sort_mode parameter in (1) tiki-usermenu.php, (2) tiki-list_file_gallery.php, (3) tiki-directory_ranking.php, (4) tiki-browse_categories.php, (5) tiki-index.php, (6) tiki-user_tasks.php, (7) tiki-directory_ranking.php, (8) tiki-directory_search.php, (9) tiki-file_galleries.php, (10) tiki-list_faqs.php, (11) tiki-list_trackers.php, (12) tiki-list_blogs.php, or via the offset parameter in (13) tiki-usermenu.php, (14) tiki-browse_categories.php, (15) tiki-index.php, (16) tiki-user_tasks.php, (17) tiki-list_faqs.php, (18) tiki-list_trackers.php, or (19) tiki-list_blogs.php.",,[],CVE-2004-1925,1,"{""sqli"": 1}",UNKNOWN,{},nvd,2025-11-11 14:24:17.712429
